,X1,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47,E48,E49,E50,time,stock,sub_vector,relation_vector,obj_vector
574,573,0.444482641,0.521297535,0.413749503,0.411530298,0.416354465,0.474725931,0.423441451,0.367383315,0.370345567,0.415176815,0.364454599,0.436294201,0.480555885,0.433066239,0.405944645,0.386059687,0.493952203,0.436430152,0.357862711,0.484014746,0.403261461,0.37662443,0.428502326,0.484504447,0.405494495,0.503667057,0.390951468,0.388933551,0.453146813,0.378542281,0.427976861,0.364280455,0.434961258,0.419330298,0.437275283,0.467047129,0.376280122,0.371574907,0.387351129,0.350753089,0.424487458,0.373777538,0.369100469,0.455520685,0.417115538,0.432571384,0.408407323,0.400962386,0.435479735,0.437059146,2020/3/3,0,Iran,Is,Coronavirus Threat
575,574,0.694945711,0.703295484,0.676739199,0.684084108,0.673313423,0.710441578,0.647099301,0.6663849,0.615231461,0.670845909,0.68199314,0.631402814,0.703321355,0.679170024,0.689975261,0.742783325,0.670141425,0.618085721,0.575362621,0.671857822,0.649513012,0.705417027,0.695294246,0.695528813,0.673380222,0.723281527,0.649518123,0.67619385,0.690470511,0.647771631,0.684435858,0.69157231,0.660169169,0.666915896,0.679876992,0.652452286,0.651808517,0.644417345,0.674845343,0.657524135,0.628486944,0.672935782,0.643021773,0.72479668,0.652275825,0.635025858,0.649274923,0.655305778,0.705191334,0.652182782,2020/5/13,0,Widening rift,divides,Democrats
576,575,0.23678173,0.184254606,0.175959073,0.172489938,0.09797598,0.279694159,0.2216631,0.057469876,0.154906996,0.169688302,0.103758481,0.269610767,0.286770625,0.096724626,0.230269945,0.224518138,0.203975033,0.213938112,0.154947727,0.183399841,0.272008973,0.088611107,0.031032266,0.221252138,0.221264545,0.305325339,0.289184753,0.140434218,0.234861472,0.156715912,0.197300378,0.160818192,0.175776224,0.291732011,0.295050727,0.139257569,0.001060152,0.132697885,0.175317668,0.124106586,0.239428779,0.111611855,0.136774038,0.266758966,0.071077371,0.23147613,0.111388967,0.176978529,0.338031761,0.175118276,2020/3/18,0,Auto industry,make,ventilators
577,576,0.660669597,0.646639992,0.614787056,0.602446986,0.622969089,0.645864523,0.649935959,0.621687683,0.631881417,0.617548871,0.595764733,0.634041441,0.644740964,0.64548579,0.635006145,0.638615121,0.627481508,0.600045216,0.597005932,0.633367907,0.618433825,0.593277769,0.635542597,0.653835941,0.571985392,0.660394879,0.610744985,0.634997211,0.631965806,0.607543987,0.640120735,0.625241433,0.587366888,0.634866529,0.626699223,0.597982172,0.623123983,0.590419836,0.654800168,0.627338918,0.644200331,0.634321793,0.624249339,0.630696837,0.618524106,0.604554901,0.633613866,0.598925711,0.650029018,0.6784889,2020/3/9,0,patients,download health records to,their phones
578,577,0.034946885,0.02132992,0.028415093,-0.025768321,-0.03301319,0.042854949,0.021844406,0.023804808,-0.007429038,0.011337278,-0.024359722,0.022237198,0.035529974,0.05250138,-0.028183703,0.029160937,-0.023601936,-0.004873006,0.01003735,0.046130837,-0.016715396,-0.039199505,-0.005534543,-0.000101284,-0.03368856,0.063208521,-0.00716601,0.015445296,0.081059137,-0.016409663,0.011271609,-0.005669559,-0.053339117,0.003403968,0.015340554,-0.022504228,-0.006001804,-0.026774207,0.002017546,-0.035170239,0.060861502,0.021211096,-0.029421844,0.054617121,-0.014081783,-0.004408759,-0.030481256,0.027487166,0.047121127,0.022318861,2020/5/1,0,fastest,reopen,lack enough health workers
579,578,0.267000698,0.221565253,0.186770021,0.21100202,0.172319408,0.22051059,0.200664378,0.227409259,0.181399633,0.208805805,0.180198146,0.287645804,0.283859368,0.208111309,0.235639843,0.218407769,0.18081859,0.170439704,0.212133185,0.238526172,0.188911745,0.165932531,0.202186269,0.217428917,0.23093308,0.2812629,0.18333769,0.203032944,0.220050497,0.15954081,0.182885308,0.243883404,0.189218238,0.217351337,0.184009804,0.191450932,0.172977224,0.16785159,0.176497985,0.140250665,0.295650187,0.205791927,0.17539024,0.256879171,0.147393279,0.248806881,0.193532229,0.229495706,0.224624957,0.232838665,2020/6/1,1,Russias,return to,G 7
580,579,0.52089009,0.535472428,0.477859976,0.459044187,0.472279072,0.511562901,0.488514401,0.491682032,0.486227856,0.447189334,0.471961622,0.470761124,0.541496053,0.514611409,0.493896535,0.514507748,0.483160762,0.454127635,0.465401468,0.526820973,0.49437566,0.482675893,0.495576644,0.518079055,0.473574465,0.548626388,0.479934862,0.49674883,0.517838469,0.489841959,0.46793168,0.467399043,0.483630774,0.490336676,0.49600503,0.501027809,0.473593207,0.44311353,0.497120415,0.471118338,0.531252973,0.477167041,0.471544306,0.483144406,0.479101867,0.490175366,0.477882145,0.503053323,0.509658411,0.537895249,2020/3/26,1,Irate House lawmakers,scramble amid,fears of coronavirus vote delay
581,580,-0.002605838,0.06979936,-0.030365039,0.014996299,0.007253661,0.048012247,-0.022839283,-0.005985694,0.005980993,0.052690224,-0.065923803,0.052355742,0.046995781,0.005844937,-0.010869551,-0.006742946,-0.037866858,0.034656852,-0.03093187,0.002196112,-0.047994941,-0.003289851,-0.041698462,-0.043279942,0.066338738,0.055106029,0.008045109,-0.029177417,0.016320456,-0.044044425,0.042332011,-0.000896191,-0.016835497,0.009046194,0.040364904,0.042562182,0.00214962,-0.046998892,-0.033782676,-0.030354166,0.022921563,-0.030296997,-0.043784466,-0.002609293,0.047273435,-0.008605158,0.051741498,-0.000989421,0.045550891,-0.023402699,2020/4/15,0,Putin,keeps,profile
582,581,0.052576347,0.039628811,-0.021332723,-0.027417704,-0.016816084,0.025661429,0.042738282,0.037733622,-0.039178763,-0.011490493,-0.077097581,-0.011934842,-0.030696734,0.079773351,-0.048529079,0.072807939,-0.067881451,0.007486284,-0.036817433,0.061246964,0.01849535,0.010941624,-0.033720289,0.025200374,0.038137541,0.122196375,-0.036628688,0.033968776,0.062787096,-0.014763944,-0.043901465,-0.070594212,-0.056536549,-0.007813162,0.006233587,-0.066805021,-0.053116298,-0.095500314,-0.00833874,-0.028989671,0.043848864,0.03531868,-0.027999137,0.055586014,-0.090674479,-0.032774835,0.016484876,0.038197226,0.091257087,-0.022854062,2020/5/4,1,HIV drugs,treat,coronavirus
583,582,0.02383816,-0.019461747,-0.001360702,-0.042769388,-0.010705454,0.022745921,-0.014913671,0.002470359,-0.008626133,-0.033503757,-0.034291189,-0.002903839,0.009287004,0.034779878,-0.062924366,-0.046049829,-0.088889782,0.019013705,-0.054640449,0.037759445,-0.059429987,0.004581031,-0.023762106,-0.023681411,-0.051800979,0.07090354,-0.021014337,0.010906221,-0.039030173,-0.083246013,-0.043121642,-0.031108304,-0.05937466,0.006515796,0.013772952,-0.018520913,-0.043774446,-0.012512452,-0.015751079,-0.039480456,0.050128591,0.001385944,0.000259212,-0.014882598,-0.07134681,-0.046972199,-0.028331794,-0.001709565,0.013360292,-0.013822866,2020/4/2,1,Democrats,postpone convention until,Aug. 17
584,583,0.001231571,7.76E-05,-0.024913605,0.003388044,-0.012326463,0.02983746,-0.034792646,0.018646554,0.014739188,0.005017123,-0.040361676,0.031934792,-0.012760178,0.014516051,-0.05368552,-0.027555059,-0.054763469,0.014549215,0.018038085,0.027229761,-0.054498724,-0.019690649,-0.041900886,0.005969628,-0.005773201,0.073044395,0.012861307,-0.013306857,0.039578385,-0.038020533,-0.014885374,-0.032206706,-0.001855282,-0.039481127,0.004123654,-0.012328597,-0.037451632,-0.051533457,-0.023405161,-0.069450241,-0.020923484,0.0216871,-0.031088868,0.014091031,-0.023272332,-0.030057089,-0.045681313,-0.040238669,0.018789755,-0.027810628,2020/4/28,0,Coronavirus,Could Make,2020 Vote
585,584,0.051187062,0.054967105,-0.112951017,-0.101520973,-0.043087268,0.024723855,0.024751892,-0.056055926,0.037488539,0.018979101,-0.050223938,-0.109729571,-0.029904668,-0.04653446,-0.013862455,0.026192213,-0.029964757,-0.083835023,-0.057283661,0.031662929,-0.010386148,-0.007272451,-0.066239496,-0.026422482,-0.012909169,0.016296749,0.056752564,-0.02952999,7.94E-05,-0.077275834,-0.038671663,-0.01197232,0.017921423,-0.032406912,0.01238974,-0.04815539,-0.009759438,-0.137163679,0.030904925,0.011242661,-0.054969607,-0.043020596,0.021999211,0.027240674,0.007915251,-0.060804676,0.017811584,-0.029477302,-0.013190185,-0.003700036,2020/4/16,1,Lawmakers,push,restore
586,585,-0.003122825,0.021460026,-0.061349261,-0.079542436,-0.075035782,0.000828738,-0.023318766,0.011973282,-0.057428688,-0.048495365,-0.078679351,-0.028060279,0.015883229,0.043461005,-0.087819953,-0.02089019,-0.084377886,-0.03560999,-0.056815503,0.025984911,-0.06870737,-0.028421057,-0.025446668,0.002016436,-0.061140448,0.086552,-0.046790601,0.006100145,0.00949492,-0.080426635,-0.046845942,-0.082466912,-0.057554902,-0.049393598,-0.02114858,-0.031980302,-0.053650163,-0.084129325,-0.020998893,-0.064824672,0.011270159,-0.009399124,-0.063955739,0.011300349,-0.071977604,-0.069116807,-0.032382027,-0.006058295,0.007557168,-0.03466604,2020/4/21,0,Donald Trump,agree to,response to coronavirus
587,586,0.295645108,0.268421299,0.269842201,0.226698344,0.217119118,0.321548617,0.282941398,0.274825301,0.264598277,0.308135115,0.221701876,0.305017896,0.272517389,0.305279272,0.225283239,0.280021636,0.215631792,0.237372483,0.229498312,0.267289243,0.229465674,0.211653531,0.251621406,0.283225015,0.234867589,0.321047861,0.233641441,0.295036559,0.294171449,0.19946993,0.280499154,0.236352519,0.181149219,0.236505956,0.242016859,0.246683059,0.256941224,0.208679149,0.28374856,0.192284748,0.312905209,0.280419125,0.215351117,0.307363251,0.236542268,0.283176293,0.268725458,0.241335173,0.29898022,0.319016413,2020/4/17,1,Senate Democrats,demand,business loan data
588,587,0.005190863,0.040505518,-0.042015059,-0.040418267,-0.082067962,0.03875417,-0.018995791,-0.028461613,-0.040876903,-0.061095738,-0.047674332,-0.014069213,0.00714531,-0.031378582,-0.035691085,-0.072156394,-0.067959215,-0.037045444,-0.118289464,0.009970945,-0.067445996,-0.048811456,-0.015279437,-0.011033447,-0.03311494,0.077874897,-0.047156031,-0.029660643,0.029682453,-0.090171931,0.025271511,-0.090073246,-0.080593304,-0.004295601,0.037501767,-0.038858786,-0.063816025,-0.13342824,-0.051619624,-0.123276625,-0.005786796,-0.054162278,-0.029359043,0.013360324,-0.063432835,-0.048829733,-0.094624471,0.01849066,0.011177577,-0.099305041,2020/6/15,1,Small meat processors,get,little aid
589,588,0.019802318,0.024442833,0.003578304,-0.043405575,0.024434114,-0.022119788,0.030948006,0.033541275,0.035783919,-0.012013038,0.005549271,-0.015733523,-0.03820152,0.017585072,0.011821274,0.027697064,-0.040664145,0.018486196,-0.037397877,0.031278786,0.032710386,-0.032322679,-0.02014591,0.027105328,-0.015068106,0.027051216,-0.007594389,-0.040626262,0.064041106,-0.040385252,-0.002351092,-0.006284551,-0.046693995,0.009998576,0.028531356,-0.001108752,-0.027210197,-0.033599652,-0.052746595,-0.06197797,0.039901709,-0.058539641,-0.020534574,0.026896035,-0.112065383,-0.040911356,-0.06321145,0.03043456,0.006258746,0.033229453,2020/3/10,1,CDC director,breaks on,claim
590,589,0.742980275,0.766904667,0.818142881,0.777764454,0.717642345,0.805631515,0.774342465,0.702148279,0.792462427,0.735062651,0.79167707,0.780083432,0.825386729,0.769819467,0.798186072,0.756405936,0.807019073,0.75613458,0.792711052,0.795254631,0.806189513,0.742264186,0.797790853,0.799559893,0.69073347,0.82419025,0.789107449,0.744458104,0.741789159,0.824320472,0.730825963,0.75595367,0.757507896,0.811767541,0.803320641,0.773540573,0.694517672,0.772930504,0.791931186,0.732215728,0.832105748,0.732225416,0.732912092,0.785521771,0.762770401,0.744802709,0.70339122,0.754588949,0.802948738,0.785843894,2020/4/9,1,it,spends,billions
591,590,0.359777144,0.391689183,0.330138495,0.296897034,0.300946156,0.396331582,0.370997132,0.317604217,0.332711192,0.328019652,0.333769629,0.383637097,0.410047371,0.370397245,0.324447252,0.360054426,0.369520146,0.319122107,0.278188048,0.381219056,0.331391206,0.348647782,0.356774369,0.366114337,0.337509487,0.404977887,0.324142586,0.353203507,0.389190921,0.314769517,0.318685212,0.335154315,0.295957149,0.327772253,0.369599963,0.357109307,0.340514222,0.307501951,0.319768974,0.358932465,0.381735739,0.353767603,0.289890947,0.375923556,0.315950975,0.370944412,0.422662973,0.374977658,0.368187119,0.387800481,2020/5/11,1,WHO says,is,calculation
592,591,0.965730197,0.966045234,0.972712308,0.969585503,0.960237166,0.964105347,0.970711182,0.962946868,0.964541835,0.969042406,0.963958221,0.962760391,0.966435051,0.967203375,0.972434036,0.970789128,0.971076156,0.965642008,0.965457039,0.966249904,0.967502099,0.960406132,0.972233698,0.972250906,0.957150753,0.966741502,0.967429435,0.968844215,0.969637108,0.963952433,0.968442494,0.963454009,0.96006518,0.964697829,0.968208302,0.964807476,0.971343483,0.968260189,0.971062681,0.971609656,0.962318587,0.970933969,0.964693138,0.970319703,0.960912768,0.969468524,0.965416871,0.959913102,0.966271787,0.97087929,2020/5/4,1,antibody test,independently verified,FDA
593,592,-0.034409685,0.018304365,-0.041640329,-0.067823347,-0.059239734,-0.007889536,-0.033966851,-0.008834214,0.024453938,-0.025360961,-0.054508185,-0.009248579,-0.032345733,0.03926184,-0.08591137,-0.014108135,-0.06642646,-0.041932487,-0.017457364,0.023064775,-0.054464302,-0.017684679,-0.035970999,-0.045726968,-0.072400038,0.030885268,-0.05674014,0.02130724,0.00459214,-0.061112329,-0.011945335,-0.055511403,-0.05533616,-0.027704618,-0.009172712,-0.032710925,-0.027990676,-0.072738689,-0.036994598,-0.068250341,0.01683817,0.010307302,-0.043018894,-0.027041448,-0.120969613,-0.003204378,-0.020641341,-0.041777166,0.023120477,0.008801154,2020/5/7,1,GOP lawmaker,holdings in,Chinese company
594,593,0.404712929,0.398072475,0.414727004,0.391512507,0.384773244,0.429850644,0.426192441,0.361897636,0.393083174,0.370611191,0.41056272,0.419610409,0.478549058,0.386821217,0.445040055,0.472433215,0.331264326,0.359383964,0.33742154,0.465315889,0.423690282,0.373609116,0.392235728,0.412409261,0.417557742,0.48259157,0.42357132,0.394584491,0.422551426,0.346191493,0.391431617,0.48060609,0.436155786,0.4558313,0.485432162,0.335655071,0.364595743,0.385874747,0.458750178,0.365511712,0.462407272,0.414434062,0.443986267,0.38072488,0.419737947,0.439074913,0.295843205,0.353671795,0.454357004,0.428299373,2020/3/10,1,Woman Campaign,Get,Michigan
595,594,0.994938936,0.994512416,0.99473216,0.994829481,0.994866181,0.994797761,0.994932366,0.994859225,0.994755863,0.995003289,0.994818319,0.995013586,0.994745693,0.99459845,0.994835896,0.994473786,0.994906348,0.995022241,0.994737736,0.994604806,0.994828613,0.994760588,0.994886148,0.994700173,0.994985008,0.994857618,0.994792784,0.994752701,0.994833262,0.994734863,0.995041002,0.994951985,0.994572275,0.994915173,0.994877557,0.994760931,0.995174007,0.994981723,0.994960329,0.99486072,0.994665492,0.994816745,0.994901877,0.9951419,0.994649505,0.994935595,0.994894188,0.995088869,0.994690755,0.994413188,2020/5/1,0,Malaysia,will reopen businesses at time,week
596,595,0.174596255,0.207605279,0.084714711,0.092558894,0.185369104,0.215038346,0.153459244,0.174452346,0.181577522,0.176503149,0.110872378,0.196118828,0.209067804,0.195550002,0.137248809,0.157441406,0.148573741,0.132562751,0.144439311,0.172191449,0.099137695,0.191849202,0.162430933,0.163457266,0.134310954,0.226079871,0.143517269,0.171777406,0.173123505,0.132617449,0.106154073,0.154993751,0.141282468,0.163809876,0.185665156,0.161079665,0.144811671,0.092903514,0.171046654,0.128900386,0.183681507,0.169353056,0.109903256,0.155879488,0.165409681,0.120350372,0.158388453,0.198736815,0.182905263,0.245749658,2020/4/17,1,Pelosi,picks,to serve
597,596,0.747572959,0.773716049,0.730483858,0.74139354,0.716620383,0.771024614,0.764425554,0.739525018,0.726659216,0.729179975,0.73662765,0.766207011,0.779275987,0.742863428,0.747124237,0.78018946,0.751106943,0.729461091,0.723877644,0.778615124,0.738173044,0.730582117,0.732284746,0.785778445,0.736189429,0.758395936,0.733867886,0.77620009,0.785302597,0.738119703,0.771166413,0.746069498,0.737737538,0.730959673,0.743055507,0.753062964,0.722962126,0.734761365,0.723680945,0.732433531,0.758796125,0.787925053,0.710806786,0.759016402,0.727979777,0.757898226,0.769981352,0.737257551,0.734693432,0.780229407,2020/2/21,0,Jeff Bezos,Is part of,climate solution
598,597,0.246642778,0.256338332,0.174718361,0.1446311,0.176752877,0.238208461,0.249728503,0.205674638,0.210486895,0.233259221,0.170428233,0.222767436,0.234149128,0.272578177,0.148171157,0.27584577,0.20563676,0.224812631,0.153681186,0.294491677,0.239537174,0.211464721,0.190871326,0.278545776,0.160673153,0.293700987,0.183695778,0.273711807,0.279733683,0.184840342,0.175482945,0.169688888,0.191273769,0.18672101,0.203985751,0.180155258,0.146096827,0.157144226,0.149602141,0.214311253,0.285381121,0.226960805,0.195060498,0.225540284,0.175320198,0.206932233,0.264565035,0.18047433,0.250744237,0.297041856,2020/4/6,1,Former Federal Reserve Chair Janet Yellen,calls,U.S. economic downturn hit
599,598,0.976835848,0.979739325,0.978194269,0.978462765,0.976369815,0.977925602,0.974443358,0.976207821,0.974977685,0.976205752,0.977406938,0.979860845,0.975779088,0.977336809,0.977695474,0.976820385,0.977368408,0.977865877,0.975512974,0.980175528,0.974535248,0.978432343,0.978220218,0.979710213,0.979333845,0.979420619,0.976041418,0.976780026,0.980159021,0.977044363,0.974156974,0.975851721,0.977690724,0.973389626,0.975883237,0.97629191,0.974599215,0.977991628,0.974574719,0.976125016,0.976259683,0.976461524,0.975106573,0.979413723,0.975904194,0.977743822,0.976023985,0.971200934,0.977611386,0.976755127,2020/6/11,0,accelerating pandemic,is in,Africa
600,599,0.285061015,0.321515502,0.310155368,0.305756211,0.189057478,0.307590262,0.358728217,0.290912631,0.209494029,0.193541769,0.276589902,0.184399514,0.248318578,0.297624265,0.198941757,0.318063234,0.230891019,0.244125069,0.234576324,0.284624707,0.185313517,0.174010454,0.276066627,0.29703571,0.203437572,0.367052225,0.225207318,0.289997962,0.349793041,0.326477915,0.299429303,0.215392459,0.229776047,0.267742369,0.237576727,0.234180281,0.210724458,0.241231454,0.360160125,0.216153173,0.213150768,0.227425105,0.188377702,0.307697347,0.257372923,0.26509227,0.203639413,0.199708907,0.291141989,0.320660184,2020/5/21,0,Insurers,face off with,Congress
601,600,0.081190626,0.052655589,0.022235698,0.065083168,0.012252267,0.050106613,0.079278987,0.03321637,0.044488705,0.044466494,-0.01808378,0.106294623,0.103077861,0.071612315,-0.006235718,0.037419694,0.061535572,0.008937142,-0.006344912,0.074115914,0.02916293,0.036680615,-0.001961287,0.069550248,-0.064156193,0.075707279,0.055861191,0.020985224,0.076807871,-0.003356518,0.021908777,0.011975718,0.011351943,0.043917515,0.08430627,-0.015128881,0.032132573,0.004279106,0.043293556,0.012722927,0.116682198,0.049312593,0.007898179,0.092096376,-0.006020437,0.047210003,-0.017392448,0.013016281,0.074980161,0.087356998,2020/4/8,1,bill,undo,Trump
